image,prediction,latency_ms
type7_475.jpg,51G 51462,38.41269999998076
type7_490_lp.jpg,51G 65224,35.096199999998134
type7_498.jpg,69A 04386,36.19960000014544
type7_512_lp.jpg,53N 6694,36.285500000076354
type7_528_lp.jpg,51G 49970,35.15829999992093
type7_529.jpg,50H 42635,37.067200000137746
type7_537_lp.jpg,50E 13169,35.05800000016279
type7_541_lp.jpg,50F 00205,37.10820000014792
type7_544_lp.jpg,29F 02007,36.560000000008586
type7_550.jpg,29A 95597,35.39520000003904
type7_558.jpg,51G 79724,37.205500000027314
type7_560.jpg,51B 17734,37.174399999912566
type7_565.jpg,60B 00537,44.67670000008184
type7_567_lp.jpg,50F 01857,46.71050000001742
type7_572_lp.jpg,60B 04310,46.03969999993751
type7_574.jpg,60B 00962,40.18399999995381
type7_576.jpg,53N 7169,36.33429999990767
type7_577.jpg,53N 3792,35.63050000002477
type7_577_lp.jpg,53N 3792,35.463599999957296
type7_580_lp.jpg,53N 9697,35.01570000003085
type7_582.jpg,53N 6703,37.27739999999358
type7_591_lp.jpg,29B 18781,35.342200000059165
type7_597.jpg,29H 28100,35.39019999993798
type7_601_lp.jpg,29E 03772,42.24429999999302
type7_603.jpg,79G 00246,42.87920000001577
type7_618.jpg,51B 21020,39.37939999991613
type7_618_lp.jpg,51B 28111,42.66579999989517
type7_625.jpg,72G 00593,36.90480000000207
type7_626.jpg,72H 9238,36.48239999984071
type7_635.jpg,51D 30192,36.57819999989442
type7_640_lp.jpg,51G 78449,37.4323999999433
type7_642.jpg,50E 06779,34.91500000018277
type7_653_lp.jpg,50H 36619,40.06030000005012
type7_655.jpg,50H 32893,46.02110000018911
type7_661_lp.jpg,50E 05055,36.97239999996782
type7_662.jpg,51K 51215,38.05429999988519
type7_676.jpg,72G 00313,36.72469999992245
type7_683_lp.jpg,61F 00807,41.78359999991699
type7_686_lp.jpg,60B 05683,34.78529999983948
type7_692_lp.jpg,51F 64182,39.611799999875075
type7_693_lp.jpg,50E 11186,36.48020000014185
type7_720_lp.jpg,50H 30685,35.65299999991112
type7_723.jpg,50E 06875,36.807700000053956
type7_727_lp.jpg,50H 24969,34.975400000121226
type7_733.jpg,50H 31106,36.46690000005037
type7_735_lp.jpg,50E 06584,36.54000000005908
type7_741.jpg,63F 00986,36.131300000079136
type7_748.jpg,36A 48814,38.0612999999812
type7_753_lp.jpg,50H 27941,56.30399999995461
type7_756_lp.jpg,60F 00967,45.09730000017953
type7_765_lp.jpg,60H 07900,37.0740000000751
type7_767_lp.jpg,67E 00023,37.65870000006544
type7_769_lp.jpg,43E 01237,35.406399999828864
type7_775_lp.jpg,43C 08821,35.92249999996966
type7_787_lp.jpg,60B 03980,36.92209999985607
type7_805_lp.jpg,75A 16588,36.23590000006516
type7_807.jpg,60H 19907,35.30399999999645
type7_812_lp.jpg,60E 00997,36.50480000010248
type7_823_lp.jpg,51B 30722,36.69569999988198
type7_834.jpg,50H 37512,35.511699999915436
type7_836.jpg,51B 22043,36.78540000009889
type7_837_lp.jpg,51B 30748,39.69809999989593
type7_840_lp.jpg,69E 00250,37.772200000063094
type7_844_lp.jpg,51B 21104,37.875100000064776
type7_850.jpg,50E 02063,36.3879999999881
type7_857_lp.jpg,69H 02034,36.97299999998904
type7_864.jpg,50E 10153,37.429900000006455
type7_876_lp.jpg,51B 29732,37.32239999999365
type7_880.jpg,41B 00934,38.465599999881306
type7_884_lp.jpg,61F 00835,36.274999999932334
type7_889.jpg,29E 02133,35.971699999890916
type7_895.jpg,50E 10412,40.749700000105804
type7_899.jpg,51B 12820,34.21090000006188
type7_900.jpg,50B 26947,35.70340000010219
type7_906_lp.jpg,51B 22408,38.315700000111974
type7_910_lp.jpg,50E 00063,35.48569999998108
type7_913.jpg,61E 00010,37.299000000075466
type7_917.jpg,29E 00110,37.06030000012106
type7_922.jpg,50E 11717,35.23539999991954
type7_924.jpg,50E 10551,37.097099999982674
type7_944_lp.jpg,29G 01775,38.52859999983593
type7_945_lp.jpg,30A 96871,36.43659999988813
type7_946.jpg,29H 54169,34.198599999854196
type7_948.jpg,29E 07319,35.753399999975954
type7_948_lp.jpg,29E 07319,36.90240000014455
type7_949_lp.jpg,30G 44496,35.037100000181454
type7_950.jpg,30E 75402,35.495300000093266
type7_959_lp.jpg,29E 07761,39.3116000000191
type7_965_lp.jpg,60C 39708,35.38440000011178
type7_971.jpg,60C 12924,34.81320000014421
type7_972_lp.jpg,60B 01061,37.79909999980191
type7_978.jpg,29K 00307,35.418799999888506
type7_980.jpg,17A 13937,36.28219999995963
type7_981.jpg,30G 19418,38.35860000003777
type7_984_lp.jpg,67E 00124,35.53579999993417
